"SongID","Tag"
35381,Remix
35381,trance
35381,Untz
35382,Chiptune
35382,ChiptuneCover
35382,coop
35382,demostyle
35382,Industrial
35382,Kraftwerk
35385,arpeggios
35385,Geography
35386,SwedishSpeak
35387,"2005"
35387,breakbeat
35387,breaks
35387,Evoke
35387,Explicit
35387,wobble
35388,"2011"
35388,Fakebit
35389,"1998"
35389,Dreamhack
35390,"2009"
35390,Compowinner
35390,Gabber
35390,Hardcore
35390,Kindergarden
35390,Untz
35390,Vocals
35391,"2009"
35391,Gabber
35391,Hardcore
35392,"2010"
35392,aggrotech
35392,EBM
35392,Function
35392,HungarianSpeak
35392,Industrial
35392,Lyrics-Incomplete
35392,trance
35392,Vocals
35392,Wild
35393,Elektronische
35393,TruckDriversGearChange
35395,"2012"
35396,cover
35396,Remix
35396,Vocals
35397,"2011"
35397,ibiza
35397,Remix
35397,TheGathering
35397,Untz
35397,Vocals
35398,"2011"
35398,dance
35398,TheGathering
35398,Untz
35398,Vocals
35398,wobble
35399,"2011"
35399,compo
35399,dance
35399,Revision
35400,long
35400,Repetitive
35401,"2012"
35402,"2012"
35402,compo
35402,NectaScene
35402,one_sample
35403,Doskpop
35403,Epic
35403,TruckDriversGearChange
35404,"2012"
35404,compo
35404,NectaScene
35405,"2012"
35405,compo
35405,NectaScene
35406,"2012"
35406,compo
35406,NectaScene
35406,TernaryBeat
35407,"2012"
35407,compo
35407,NectaScene
35408,"2012"
35408,compo
35408,NectaScene
35409,"2012"
35409,compo
35409,NectaScene
35409,TruckDriversGearChange
35410,"2012"
35410,compo
35410,Flute
35410,NectaScene
35413,"2012"
35413,compo
35413,NectaScene
35415,"2005"
35415,C64
35415,OutOfTune
35415,SID
35416,"2005"
35416,C64
35416,Rhapsodic
35416,SID
35419,"2012"
35419,compo
35419,food
35419,NectaScene
35420,happy
35420,Remix
35420,TruckDriversGearChange
35421,"2012"
35421,compo
35421,Compowinner
35421,NectaScene
35422,"2012"
35422,ambient
35422,animal
35422,compo
35422,fish
35422,NectaScene
35423,"2012"
35423,compo
35423,Jazz
35423,NectaScene
35425,"2012"
35425,Piano
35425,Remix
35427,"2012"
35427,C64
35427,drugs
35427,happy
35427,SID
35427,Tempochange
35428,ORCHESTRAHIT
35430,Short
35431,"1990"
35431,Amiga
35432,animal
35432,Short
35433,"1997"
35433,Amiga
35434,animal
35437,OHC
35438,Compowinner
35439,OHC
35440,Chiptune
35440,dance
35441,long
35441,Psytrance
35446,animal
35446,Lyrics-Incomplete
35446,SwedishSpeak
35446,Vocals
35450,"2010"
35450,ALARM
35450,Christmas
35450,GermanSpeak
35450,HappyHardcore
35450,Untz
35450,Vocals
35451,"2012"
35451,GenericDickTrance
35451,Piano
35451,trance
35452,bigbeat
35452,breakbeat
35454,adlib
35454,Chiptune
35454,happy
35454,Reggae
35455,Relaxing
35455,Slow
35457,long
35457,Remake
35458,Chiptune
35458,Funk
35469,animal
35469,Remix
35469,TV
35469,Untz
35473,"2012"
35473,Spacesynth
35473,synthpop
35475,"2002"
35475,Remix
35475,trance
35476,coop
35477,trance
35478,"2012"
35478,Chiptune
35478,happy
35479,Jarre
35480,Emo
35486,animal
35487,madtracker2
35488,"2011"
35488,TheAlternativeParty
35489,OHC
35490,"1984"
35490,ChiptuneCover
35490,EarlySID
35490,Geography
35490,japanese
35490,Short
35491,"2012"
35491,C64
35491,Chiptune
35491,fast
35491,SID
35491,SpaceShooter
35492,"2012"
35493,comeon
35493,FemaleMoans
35493,whip
35494,"2005"
35494,animal
35494,NectaScene
35495,Jingle
35495,Short
35496,Jingle
35496,Short
35497,Guitar
35498,cover
35498,GameRemix
35498,Geography
35498,Guitar
35500,"2012"
35501,"1999"
35501,Geography
35502,OldSchool
35503,"2012"
35504,GameRemix
35505,"2012"
35505,Demo
35505,EndOfTheWorldParty
35506,"2012"
35506,AwfulGuitarSample
35506,Datastorm
35506,Guitar
35507,"2006"
35507,Chiptune
35507,coop
35507,ExChipO
35507,food
35507,Melodic
35508,Chiptune
35508,happy
35508,medley
35511,Chiptune
35511,coop
35514,coop
35518,Chiptune
35521,"2009"
35521,Evoke
35521,happy
35521,TruckDriversGearChange
35521,Vocals
35523,coop
35524,happy
35525,Chiptune
35525,cover
35525,happy
35527,coop
35529,Chiptune
35529,happy
35531,GREP
35532,Chiptune
35532,cover
35533,Religion
35536,weird
35540,animal
35543,Tango
35544,"2004"
35544,Breakpoint
35544,Demo
35545,"2004"
35545,"64k"
35545,Breakpoint
35545,Compowinner
35545,video
35547,ambient
35548,cover
35548,ThatSameOldEthnicFluteSample
35550,"2012"
35550,Speccy
35550,TurboSound
35550,unfinished
35550,YM
35550,ZXSpectrum
35551,"2002"
35551,Amiga
35551,amstrad
35551,benediction
35551,cpc
35551,Demo
35551,Remix
35551,YM
35552,"2011"
35552,compo
35552,Compowinner
35552,DiHALT
35552,Speccy
35552,YM
35552,ZXSpectrum
35553,"2011"
35553,"2nd"
35553,compo
35553,DiHALT
35553,Speccy
35553,YM
35553,ZXSpectrum
35554,"2011"
35554,"3rd"
35554,compo
35554,DiHALT
35554,Speccy
35554,YM
35554,ZXSpectrum
35555,"2011"
35555,Sad
35555,Speccy
35555,TurboSound
35555,YM
35555,ZXSpectrum
35556,"2011"
35556,diskmag
35556,Krik
35556,Speccy
35556,YM
35556,ZXSpectrum
35557,"2011"
35557,ChaosConstructions
35557,compo
35557,Compowinner
35557,Speccy
35557,YM
35557,ZXSpectrum
35558,"2011"
35558,diskmag
35558,Krik
35558,Speccy
35558,YM
35558,ZXSpectrum
35559,"2011"
35559,ChaosConstructions
35559,compo
35559,Compowinner
35559,Realtime
35559,Short
35559,Speccy
35559,YM
35559,ZXSpectrum
35560,ItalianSpeak
35560,italo
35560,Italo-disco
35560,long
35564,alcohol
35564,food
35566,ChiptuneCover
35566,cover
35566,IronMaiden
35570,Emotional
35570,Sad
35571,"2001"
35571,cover
35571,SID
35572,animal
35572,bigbeat
35573,Remix
35574,Guitar
35574,Mellow
35574,Vocals
35576,breakbeat
35579,long
35579,TruckDriversGearChange
35580,fast
35580,SID
35582,TruckDriversGearChange
35588,cover
35588,TV
35591,Geography
35591,Ninja
35592,food
35592,Short
35593,Accordion
35593,food
35594,Accordion
35595,Metal
35595,Progressive
35596,"2009"
35596,"3rd"
35596,animal
35596,AY
35596,compo
35596,outline
35596,Speccy
35596,ZXSpectrum
35597,"2011"
35597,"5th"
35597,compo
35597,DiHALT
35597,Speccy
35597,YM
35597,ZXSpectrum
35598,"2011"
35598,BurnTheLighter
35598,diskmag
35598,Speccy
35598,YM
35598,ZXSpectrum
35599,"2011"
35599,animal
35599,Birds
35599,Remix
35599,Speccy
35599,TruckDriversGearChange
35599,YM
35599,ZXSpectrum
35600,"2011"
35600,Compowinner
35600,Demo
35600,DiHALT
35600,Speccy
35600,video
35600,YM
35600,ZXSpectrum
35601,"2011"
35601,"2nd"
35601,compo
35601,Demo
35601,Speccy
35601,TheAlternativeParty
35601,video
35601,YM
35601,ZXSpectrum
35602,"2011"
35602,BurnTheLighter
35602,diskmag
35602,Remake
35602,Speccy
35602,video
35602,YM
35602,ZXSpectrum
35603,"2001"
35603,ChiptuneCover
35603,Remake
35603,Speccy
35603,YM
35603,Zodiac
35603,ZXSpectrum
35605,"2010"
35605,"2nd"
35605,compo
35605,Demo
35605,Remake
35605,video
35605,ZXSpectrum
35605,AAA
35606,"2011"
35606,cracktro
35606,Eurythmics
35606,Remix
35606,Speccy
35606,video
35606,ZXSpectrum
35607,Hugi
35607,SwedishSpeak
35608,Hugi
35608,voice
35609,axel_foley
35610,"2012"
35610,Revision
35611,cover
35611,voice
35612,food
35612,GameRemix
35613,"2012"
35613,animal
35613,C64
35613,Chiptune
35613,happy
35613,Platformer
35613,SID
35614,cover
35614,Untz
35618,Mellow
35618,Remix
35618,Vocals
35618,vocoder
35619,"2012"
35619,Revision
35620,"2012"
35620,Orchestral
35620,Revision
35621,"2012"
35621,Drum&Bass
35621,Revision
35621,wobble
35622,"2012"
35622,Chiptune
35622,Revision
35622,stereoseparation
35623,FridayTune
35624,"2012"
35624,Revision
35625,"2012"
35625,happy
35625,Revision
35626,"2012"
35626,Revision
35626,Space
35627,"2012"
35627,Revision
35628,"2012"
35628,Revision
35629,"2012"
35629,Revision
35630,"2012"
35630,"2013"
35630,breakbeat
35630,Compowinner
35630,Predator
35630,Revision
35630,samples
35631,"2012"
35631,Drum&Bass
35631,Revision
35631,wobble
35632,"2012"
35632,Chiptune
35632,food
35632,happy
35632,Revision
35632,Software
35632,TruckDriversGearChange
35633,"2012"
35633,Chiptune
35633,coop
35633,Geography
35633,Revision
35634,Chillout
35634,long
35637,TruckDriversGearChange
35642,arpeggios
35642,Chiptune
35645,arpeggios
35645,Chiptune
35645,food
35645,happy
35648,"2012"
35648,"2nd"
35648,"4k"
35648,Intro
35648,OutOfTune
35648,Revision
35648,video
35649,Abnormalia
35650,Abnormalia
35651,Abnormalia
35652,"2012"
35652,food
35652,Revision
35653,"2012"
35653,OutOfTune
35653,Revision
35654,"2012"
35654,Revision
35655,"2012"
35655,Revision
35655,trance
35656,"2012"
35656,Hip-Hop
35656,Reason
35656,Revision
35657,"2012"
35657,Revision
35657,Space
35658,"128K"
35658,"2012"
35658,"3rd"
35658,AY
35658,compo
35658,Revision
35658,Speccy
35658,ZXSpectrum
35659,"2012"
35659,Drum&Bass
35659,Revision
35660,"2012"
35660,Drum&Bass
35660,Revision
35660,wobble
35661,"2012"
35661,Compowinner
35661,Revision
35662,"2012"
35662,Orchestral
35662,Revision
35663,"2012"
35663,Jazz
35663,Piano
35663,Revision
35663,trumpet
35664,"2012"
35664,Revision
35664,Spacesynth
35665,"2012"
35665,Choir
35665,glitch
35665,Revision
35666,"2012"
35666,Revision
35667,"2012"
35667,Psytrance
35667,Revision
35668,"2012"
35668,creepy
35668,Revision
35669,"2012"
35669,Lyrics-Incomplete
35669,Revision
35670,"2012"
35670,Revision
35671,"2012"
35671,Revision
35671,Untz
35672,"2012"
35672,Revision
35673,"2012"
35673,Revision
35674,"2012"
35674,"32k"
35674,Revision
35675,"2012"
35675,"32k"
35675,Revision
35676,"2012"
35676,Revision
35677,"2012"
35677,Revision
35678,"2012"
35678,Revision
35679,"2012"
35679,alcohol
35679,food
35679,Revision
35680,"2012"
35680,Revision
35681,"2012"
35681,Revision
35682,"2012"
35682,happy
35682,OutOfTune
35683,"2012"
35683,Revision
35684,"2012"
35684,atmospheric
35684,Revision
35684,video
35685,"2012"
35685,Compowinner
35685,FM
35685,Glockenspiel
35685,Revision
35685,technically-awesome
35686,"2012"
35686,Revision
35686,video
35687,"2012"
35687,Amiga
35687,Demo
35687,Revision
35688,"2012"
35688,food
35688,Guitar
35688,Revision
35688,Throat-Singing
35688,video
35689,"2012"
35689,Amiga
35689,Demo
35689,Revision
35691,"2012"
35691,"4k"
35691,Compowinner
35691,Revision
35694,"2012"
35694,AY
35694,Compowinner
35694,Datastorm
35694,Demo
35694,Invitation
35694,Revision
35694,Speccy
35694,video
35694,ZXSpectrum
35695,flying
35695,Jingle
35695,Short
35696,"2012"
35696,"4k"
35696,Revision
35698,"2012"
35698,"4k"
35698,Revision
35699,"2012"
35699,"64k"
35699,Revision
35701,"2012"
35701,"64k"
35701,Revision
35702,Funky
35703,Slow
35704,"2012"
35704,"64k"
35704,Compowinner
35704,Revision
35704,video
35705,"2012"
35705,bass
35705,breakbeat
35705,Compowinner
35705,coop
35705,Revision
35707,"2012"
35707,Chiptune
35707,Compowinner
35707,TheGathering
35708,"2012"
35708,Revision
35709,"2012"
35709,Invitation
35709,Revision
35709,Whoo
35710,"2012"
35710,Amiga
35710,Revision
35710,video
35711,"2012"
35711,TheGathering
35712,"2012"
35712,Revision
35718,Repetitive
35722,Drum&Bass
35722,Vocals
35726,"2012"
35726,Compowinner
35726,TheGathering
35726,wobble
35727,"1996"
35727,keygen
35730,"2012"
35730,autotune
35730,Compowinner
35730,Remix
35730,TheGathering
35730,vocoder
35730,wobble
35732,"2012"
35732,Revision
35732,video
35733,"2012"
35733,Revision
35733,video
35734,"2002"
35734,GameRemix
35734,Intermission
35734,Swing
35735,GameRemix
35736,"2012"
35736,Mellow
35737,Flute
35737,Mouthharp
35737,whistle
35739,clarinet
35739,Flute
35739,harp
35739,Violin
35740,TruckDriversGearChange
35741,Chiptune
35744,Chiptune
35746,bossanova
35746,ElevatorMusic
35746,Latin
35746,Organ
35749,Whoo
35750,FinnishSpeak
35750,laugh
35750,ORCHESTRAHIT
35750,TV
35751,"2012"
35752,"2012"
35752,breakbeat
35752,TheGathering
35753,"2005"
35753,GameRemix
35753,Jarre
35753,Piano
35756,ORCHESTRAHIT
35760,"1997"
35760,cover
35786,"2012"
35786,Amiga
35786,breakbeat
35786,Compowinner
35786,Revision
35786,wobble
35787,"2012"
35787,dubstep
35787,TheGathering
35787,wobble
35788,"2012"
35788,electronic
35788,Hugi
35791,happy
35792,Calm
35792,moody
35792,Remix
35792,Sad
35793,Chillout
35795,"2010"
35795,CommercialSamples
35795,GeorgeMichael
35795,mashup
35795,Vocals
35796,food
35798,food
35799,"2010"
35799,OutOfTune
35799,whistle
35800,brass
35800,Remake
35800,trumpet
35801,vocoder
35802,Calm
35802,Sad
35802,Vocals
35804,autotune
35804,Slow
35804,Vocals
35805,food
35808,Acoustic
35808,Calm
35808,Guitar
35809,Accordion
35809,Flute
35809,GameRemix
35809,pirates
35809,Turrican
35809,waltz
35811,Slow
35812,Short
35814,Untz
35816,Untz
35829,Chillout
35829,Hugi
35830,"2011"
35830,tUM
35831,"2011"
35831,Chillout
35833,"2000"
35833,Chiptune
35833,Speccy
35833,TruckDriversGearChange
35833,YM
35833,ZXSpectrum
35838,Repetitive
35842,Melodic
35843,"1999"
35843,Speccy
35843,YM
35843,ZXSpectrum
35844,"1999"
35844,Chiptune
35844,Sad
35844,Speccy
35844,YM
35844,ZXSpectrum
35849,"2010"
35849,Demo
35849,Speccy
35849,summer
35849,YM
35849,ZXSpectrum
35854,ALARM
35858,"2010"
35858,ChaosConstructions
35858,Compowinner
35858,YM
35859,"1999"
35859,Nostalgia
35859,Speccy
35859,YM
35859,ZXSpectrum
35860,"2006"
35860,ChaosConstructions
35860,Compowinner
35860,Realtime
35860,Speccy
35860,YM
35860,ZXSpectrum
35866,"1999"
35866,Speccy
35866,YM
35866,ZXSpectrum
35868,"2003"
35868,LittleComputerPeople
35869,"1996"
35869,ChiptuneCover
35869,cover
35869,GeorgeMichael
35871,"2012"
35871,Datastorm
35873,"2012"
35873,ORCHESTRAHIT
35873,Pixeljam
35874,"2012"
35874,Pixeljam
35874,video
35875,"2012"
35875,Invitation
35875,Stream
35876,"2010"
35876,Evoke
35876,Psytrance
35877,"2011"
35877,FrenchSpeak
35877,Lyrics
35877,Remix
35878,"2012"
35878,coop
35878,electronica
35878,FrenchSpeak
35878,lallallaa
35878,long
35878,Lyrics
35879,summer
35880,"2011"
35880,Revision
35880,Wild
35883,ambient
35883,Dark
35883,long
35883,Repetitive
35884,"2011"
35884,LittleComputerPeople
35884,Lyrics
35884,video
35885,ambient
35886,"2011"
35886,LittleComputerPeople
35887,"2011"
35887,LittleComputerPeople
35888,"2012"
35888,Chiptune
35888,happy
35888,Night
35890,"2012"
35890,Compowinner
35890,ibiza
35890,NectaScene
35890,trance
35891,"2012"
35891,ibiza
35891,NectaScene
35891,Renoise
35892,"2012"
35892,ibiza
35892,NectaScene
35892,trance
35893,"2012"
35893,ibiza
35893,NectaScene
35894,"2012"
35894,animal
35894,Birds
35894,ibiza
35894,NectaScene
35895,"2012"
35895,Geography
35895,ibiza
35895,NectaScene
35896,"2012"
35896,ibiza
35896,NectaScene
35897,"2012"
35897,ibiza
35897,NectaScene
35898,"2012"
35898,ibiza
35898,NectaScene
35899,"2012"
35899,animal
35899,ibiza
35899,NectaScene
35900,"2012"
35900,ibiza
35900,NectaScene
35901,"2012"
35901,Geography
35901,ibiza
35901,NectaScene
35902,"2012"
35902,ibiza
35902,NectaScene
35903,"2012"
35903,ibiza
35903,NectaScene
35904,"2012"
35904,Geography
35904,ibiza
35904,NectaScene
35905,CommercialSamples
35906,"2012"
35906,Revision
35907,"2012"
35907,Revision
35908,"2012"
35908,Revision
35909,"2012"
35909,ibiza
35909,NectaScene
35909,Vocals
35910,"2012"
35910,Demo
35910,Java
35910,Revision
35914,"2008"
35914,Sundown
35916,"2011"
35916,Remix
35916,trance
35917,anal
35917,Funk
35917,rhodes
35918,"1997"
35918,demostyle
35918,OldSchool
35918,TheParty
35920,"1997"
35920,arpeggios
35920,Chiptune
35920,Kindergarden
35921,video
35922,Chiptune
35925,Turrican
35926,Chaotic
35926,medley
35926,shuffle
35928,lowfi
35928,Vangelis
35935,GameRemix
35936,GameRemix
35937,"2011"
35937,cowbell
35937,GameRemix
35937,ORCHESTRAHIT
35937,Spacesynth
35938,animal
35938,GameRemix
35940,xylophone
35942,GameRemix
35943,GameRemix
35944,GameRemix
35944,hitit
35945,food
35945,GameRemix
35945,Jazz
35946,doom
35946,GameRemix
35950,GameRemix
35950,snes
35951,doom
35951,GameRemix
35951,horror
35951,long
35952,Chiptune
35952,disco
35952,Funky
35954,coop
35954,TruckDriversGearChange
35958,caribbean
35958,cowbell
35958,happy
35958,steeldrums
35959,Jazz
35962,Piano
35964,Mellow
35968,random
35975,Compowinner
35976,long
35976,monotone
35978,GameRemix
35978,ocremix
35979,"2012"
35979,FM
35979,Funk
35980,FM
35980,Funk
35980,japanese
35980,JapaneseSpeak
35980,Vocals
35981,FM
35981,Funk
35982,FM
35982,Funk
35982,Guitar
35983,"80s"
35983,FM
35983,Funky
35983,Pop
35984,FM
35984,Funk
35984,Guitar
35985,FM
35985,Funky
35986,Gamemusic
35986,wobble
35987,"2012"
35987,"3rd"
35987,amstrad
35987,cpc
35987,Demo
35987,Revision
35987,video
35988,"2012"
35988,"3rd"
35988,amstrad
35988,cpc
35988,Demo
35988,Revision
35988,video
35989,"2008"
35989,"64k"
35989,GREP
35989,Intro
35989,madtracker2
35989,Nature
35990,spacious
35992,GameRemix
35995,Remix
35995,Short
35996,Remix
35996,Short
35997,"2009"
35997,"64k"
35997,GREP
35997,Intro
35997,Nature
35997,Synthesis
35997,Windows
35998,"2007"
35998,Amiga
35998,Demo
35999,"2011"
35999,"303"
35999,Acid
35999,C64
35999,Demo
35999,GREP
35999,madtracker2
36000,Orchestral
36001,GameRemix
36002,"2008"
36002,C64
36002,GREP
36002,SID
36003,"2009"
36003,Evoke
36004,OutOfTune
36006,OHC
36007,"2012"
36007,C64
36007,Chiptune
36007,gamestyle
36007,Heroic
36007,SID
36008,Guitar
36008,Melodic
36008,Remake
36008,Slow
36009,"2012"
36009,Revision
36010,"2008"
36010,Assembly
36010,Drum&Bass
36010,wobble
36011,"2003"
36011,Compowinner
36011,Demo
36011,Evoke
36011,Psytrance
36011,Windows
36012,"2012"
36012,Drum&Bass
36012,Revision
36013,"2005"
36013,breakbeat
36013,Compowinner
36013,TheGathering
36014,"2006"
36014,breakbeat
36014,Compowinner
36014,digiLAB
36014,Vocals
36015,"2008"
36015,Compowinner
36015,TheGathering
36017,"2002"
36017,electro
36017,madtracker2
36017,Psychedelic
36018,Chiptune
36022,FinnishSpeak
36022,Vocals
36023,"1989"
36024,"2004"
36024,compo
36024,madtracker2
36024,newschool
36024,tracker
36024,Vocals
36025,"2006"
36025,compo
36025,Lyrics
36025,madtracker2
36025,newschool
36025,tracker
36025,vocoder
36027,hitit
36028,Grapevine
36028,OutOfTune
36032,NotOnPouet
36032,OutOfTune
36034,long
36035,cover
36035,Grapevine
36035,Oldfield
36036,Grapevine
36037,Grapevine
36037,medley
36037,OutOfTune
36038,Grapevine
36038,Jarre
36038,OutOfTune
36038,Remix
36039,Christmas
36039,food
36039,Grapevine
36040,cover
36040,Grapevine
36040,long
36040,medley
36041,Grapevine
36041,long
36042,"1991"
36042,Beatles
36042,Grapevine
36042,long
36042,Remake
36043,Eurodance
36043,TruckDriversGearChange
36045,Metal
36045,Vocals
36047,long
36047,Repetitive
36048,"1995"
36048,Icing
36050,Scream
36052,OutOfTune
36055,cowbell
36064,cover
36064,madonna
36072,animal
36072,OutOfTune
36073,"1996"
36073,NAID
36074,distortedguitar
36074,Guitar
36074,ORCHESTRAHIT
36074,rapedguitar
36076,boring
36076,OutOfTune
36076,random
36076,st-01
36078,GameRemix
36078,Outrun
36078,Racing
36080,OldSchool
36080,Samba
36081,"2011"
36081,Explicit
36081,video
36081,Wild
36084,AwfulGuitarSample
36086,cover
36089,food
36089,ThatSameOldEthnicFluteSample
36090,"2012"
36091,"1993"
36091,TheParty
36092,"1992"
36092,Hurricane&BrutalSummerParty
36092,video
36093,"1996"
36093,TheSummerParty
36094,"1996"
36094,TheSummerParty
36095,"2012"
36095,Stream
36096,"2012"
36096,Stream
36098,"2012"
36098,Compowinner
36098,Stream
36098,wobble
36099,"2012"
36099,Stream
36100,"2012"
36100,Goa
36100,Psytrance
36100,Stream
36101,"2012"
36101,Compowinner
36101,Stream
36102,"2012"
36102,Downtempo
36102,Stream
36103,"2012"
36103,Stream
36104,"2012"
36104,Drum&Bass
36104,StarWars
36104,Stream
36104,wobble
36105,"2012"
36105,Compowinner
36105,Stream
36105,Techno
36106,"2012"
36106,dance
36106,Stream
36107,"2012"
36107,Drum&Bass
36107,Stream
36107,video
36109,Dream
36114,"1992"
36114,AnarchyEasterParty
36115,"2012"
36115,Stream
36116,"2012"
36116,Stream
36117,Revision
36120,trance
36120,Untz
36122,"1997"
36122,TheParty
36123,"1991"
36123,TheParty
36123,Wild
36127,ChipYxa
36127,OutOfTune
36128,Experimental
36128,Mystic
36128,Tribal
36129,Jazz
36129,scat
36131,claps
36133,Chiptune
36134,Intro
36134,OldSchool
36135,Intro
36135,OldSchool
36136,Intro
36136,OldSchool
36144,video
36146,ChiptuneCover
36146,Popcorn
36146,Remake
36147,Short
36151,cover
36151,Laserdance
36152,GameRemix
36153,"1997"
36153,coop
36153,Scream
36153,Symposium
36155,cheesy
36155,PumpUpTheVolume
36155,samples
36157,coop
36158,"1995"
36158,video
36158,X
36159,Piano
36161,Piano
36161,Repetitive
36165,FM
36166,coop
36166,FM
36166,fusion
36166,neo80s
36166,SynthWave
36168,"2012"
36168,Birdie
36168,Drum&Bass
36169,"2007"
36169,dance
36169,GermanSpeak
36169,polarizing
36169,Remix
36169,Scream
36169,Vocals
36170,"2006"
36170,alcohol
36170,food
36170,GermanSpeak
36170,Lyrics
36170,Vocals
36171,"2008"
36171,cowbell
36171,Guitar
36171,Lyrics-Incomplete
36172,"2006"
36172,dance
36172,GermanSpeak
36172,Vocals
36173,"2006"
36173,GermanSpeak
36173,Lyrics
36173,OutOfTune
36173,Recorder
36173,Vocals
36175,long
36179,GameRemix
36180,"1993"
36180,ChiptuneCover
36180,cover
36180,happy
36180,Punk
36181,"1994"
36181,Assembly
36182,ChildrensSong
36182,Short
36182,traditional
36183,"1995"
36183,Assembly
36184,"1997"
36184,Zoo
36185,"1991"
36185,ChiptuneCover
36185,Schlager
36186,"2003"
36186,ChiptuneCover
36186,cover
36187,"1998"
36187,Zoo
36188,"2003"
36188,Cartoon
36188,DekadenceDataparty
36188,Remake
36188,russian
36188,Short
36188,USSR
36189,"2012"
36189,Birdie
36189,Choir
36189,cinematic
36189,Compowinner
36189,Orchestral
36189,Symphony
36190,"2012"
36190,Chillout
36190,NectaScene
36191,"2012"
36191,food
36191,NectaScene
36191,rain
36191,saxophone
36192,"2012"
36192,Mellow
36192,NectaScene
36193,"2012"
36193,NectaScene
36194,"2012"
36194,ambient
36194,long
36194,NectaScene
36195,"2012"
36195,ambient
36195,long
36195,NectaScene
36196,"2012"
36196,NectaScene
36197,"2012"
36197,NectaScene
36198,"2012"
36198,NectaScene
36199,"2012"
36199,Bell
36199,Chillout
36199,Compowinner
36199,FemaleMoans
36199,Guitar
36199,NectaScene
36200,"2012"
36200,Birdie
36200,Untz
36201,"2012"
36201,Birdie
36202,"2012"
36202,Birdie
36202,InspectorGadget
36202,Short
36203,"2012"
36203,NectaScene
36203,Renoise
36204,OHC
36206,NationalAnthem
36212,ambient
36212,Chillout
36212,ibiza
36212,Relaxing
36212,trance
36213,long
36213,trance
36214,coop
36214,Geography
36214,Reggae
36217,"80s"
36217,cover
36219,"2012"
36219,Birdie
36219,Cartoon
36219,Hardstyle
36219,InspectorGadget
36219,OutOfTune
36219,Short
36219,Untz
36220,"2012"
36220,ambient
36220,Birdie
36220,InspectorGadget
36220,Space
36221,"2012"
36221,Birdie
36221,food
36221,InspectorGadget
36221,Short
36222,Doskpop
36223,ChiptuneCover
36223,cover
36223,Short
36223,TV
36224,Remix
36224,video
36245,bad_encoder
36256,cover
36256,cowbell
36256,Eurodance
36258,Vocals
36263,TruckDriversGearChange
36268,long
36269,OutOfTune
36276,OutOfTune
36280,ORCHESTRAHIT
36283,happy
36286,Short
36301,Short
36303,Chillout
36311,Spacesynth
36312,Space
36313,Spacesynth
36315,fast
36315,OutOfTune
36315,Untz
36316,Accordion
36316,GameRemix
36316,tetris
36319,Short
36319,sinewave
36320,ORCHESTRAHIT
36324,Drum&Bass
36325,Repetitive
36326,Drum&Bass
36326,wobble
36327,Drum&Bass
36330,"2011"
36330,Gamemusic
36331,chipstyle
36331,Drum&Bass
36331,Industrial
36332,glitch
36332,Untz
36333,glitch
36333,Untz
36334,glitch
36334,Untz
36335,"1993"
36335,animal
36335,Assembly
36336,metallica
36336,OutOfTune
36339,AwfulGuitarSample
36339,cover
36340,cover
36342,animal
36343,"2011"
36343,GameRemix
36344,"2012"
36344,atparty
36344,food
36345,"2012"
36345,animal
36345,atparty
36345,Guitar
36345,ORCHESTRAHIT
36345,Rock
36346,long
36346,TruckDriversGearChange
36350,OldSchool
36351,"1996"
36351,Amiga
36351,diskmag
36351,feedback
36351,Musicdisk
36352,diskmag
36352,Trashcan
36353,demostyle
36354,long
36354,Relaxing
36356,HappyHardcore
36357,"2005"
36357,Breakpoint
36358,trance
36360,Christmas
36360,Rave
36360,Untz
36361,chipmunk
36361,CommercialSamples
36361,HappyHardcore
36361,Vocals
36366,long
36368,herewego
36370,"2012"
36370,Remix
36371,demostyle
36372,Fudge96
36372,Intro
36373,"1997"
36373,Smoking
36374,"1997"
36374,Short
36374,Smoking
36375,"1996"
36375,Smoking
36376,"1996"
36376,Smoking
36377,"1996"
36377,Smoking
36378,"1997"
36378,Smoking
36379,"1997"
36379,Smoking
36380,"1997"
36380,Smoking
36381,"1997"
36381,Short
36381,Smoking
36382,food
36382,Short
36383,OutOfTune
36385,Dub
36386,ambient
36386,Experimental
36386,glitch
36386,noise
36388,long
36389,long
36392,long
36392,OutOfTune
36393,Calm
36393,long
36394,boring
36394,long
36394,Repetitive
36395,long
36396,long
36397,Geography
36397,long
36397,OutOfTune
36398,"1994"
36398,long
36399,long
36399,OutOfTune
36400,long
36401,long
36403,House
36403,long
36404,long
36405,long
36405,PolishSpeak
36409,long
36410,close_to_god
36411,long
36413,Repetitive
36415,breakbeat
36415,Jungle
36415,Repetitive
36415,samples
36416,Drum&Bass
36417,OutOfTune
36418,OutOfTune
36426,Celtic
36427,"2012"
36427,AY
36427,Speccy
36427,TurboSound
36427,ZX81
36427,ZXSpectrum
36428,"2012"
36428,AY
36428,Speccy
36428,TurboSound
36428,ZX81
36428,ZXSpectrum
36429,"2012"
36429,AY
36429,Speccy
36429,TurboSound
36429,ZX81
36429,ZXSpectrum
36430,"2012"
36430,AY
36430,Speccy
36430,TurboSound
36430,ZX81
36430,ZXSpectrum
36431,"2012"
36431,AY
36431,italo
36431,Speccy
36431,TurboSound
36431,ZX81
36431,ZXSpectrum
36432,"2012"
36432,AY
36432,Speccy
36432,TurboSound
36432,ZX81
